run_id,case_id,rank,chunk_id,relevance,reviewer_a,reviewer_b,reviewer_a_label,reviewer_b_label,rationale,suggested_relevance,document_name,page_number,section_title,score,text
large-local-384,who_en_monitoring_scope,2,WHO_recommendations_on_care_for_women_wi_p36_c48,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,36,"3.1.2
Glucose monitoring",0.8215,"WHO recommendations on care for women with diabetes during pregnancy

•
Although findings vary, some women with GDM find blood glucose monitoring to be a useful way of

managing their condition without the use of insulin ( moderate confidence ) (37). However, some women

with GDM find blood glucose monitoring to be time consuming and socially isolating ( moderate confidence )

(33), with some expressing concern about the associated pain and potential bleeding ( moderate

confidence ) (33, 35). In addition, for women unused to the routine of blood glucose monitoring, there was

a tendency to forget to test at regular intervals ( moderate confidence ) (38). The use of smartphone apps or

health centre reminders sometimes negated this problem ( low confidence ) (38).

Feasibility

•
While the QES found no direct evidence regarding the feasibility of different monitoring systems from the

perspective of health-care providers (16), indirect evidence suggests that some may require additional

training to better understand the management of diabetes during pregnancy ( moderate confidence )

and that some find guidelines and protocols for diabetes management (including monitoring) during

pregnancy to be inconsistent, confusing and occasionally outdated ( moderate confidence ).

Glycated haemoglobin (HbA1c)

Recommendations

8
For pregnant women with type 1 or type 2 diabetes, measure HbA1c in the first trimester or as soon as antenatal

care is initiated.

20

9
For women with gestational diabetes, do not routinely measure HbA1c.

Rationale

•
HbA1c is used to reflect average plasma glucose over the last 8 to 12 weeks and is recommended by

WHO to establish the diagnosis of type 2 diabetes and monitor glycaemic control in people with diabetes

outside of pregnancy (28).

•
In light of a lack of empirical evidence on health benefits of measuring HbA1c for pregnant women with

diabetes, the GDG developed recommendations based on the capacity for testing of HbA1c early in

pregnancy for women with type 1 or type 2 diabetes to act as an adjunct to risk stratification (e.g. in

identifying risk for serious complications). The GDG acknowledged that HbA1c is not useful in caring for

women with GDM.

Remarks

Availability

•
The availability and affordability of HbA1c testing varies between countries and health-care settings (43).

Follow-up after testing

•
Follow-up after HbA1c testing will depend on the individual woman’s results and available resources.

Routine use

•
While Recommendation 9 advises against routinely recommending HbA1c measurement in women with

GDM, this does not preclude its use in clinical contexts where its use could potentially improve outcomes."
large-local-384,who_en_monitoring_scope,3,WHO_recommendations_on_care_for_women_wi_p34_c46,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,34,"3.1.2
Glucose monitoring",0.7979,"WHO recommendations on care for women with diabetes during pregnancy

–
support the woman in monitoring blood glucose;

–
support the woman in maintaining target glucose levels;

–
effectively manage the use of insulin and/or oral glucose-lowering agents in pregnancy;

–
provide individualized dietary and activity advice, education and support;

–
undertake and respond to appropriate fetal surveillance.

Equity and human rights

•
Indirect evidence from the QES (16) indicates that specialized services may not be available in all settings,

particularly in low-income contexts ( l ow confidence ).

•
In addition, where specialized services are available, the additional costs associated with attendance

(transportation, childcare, time away from work) may be prohibitive for some women, especially those on

low incomes and/or those requiring extra clinic visits to support other aspects of their antenatal care and/

or diabetic management ( low confidence ).

Feasibility

•
Indirect evidence from the QES (16) suggests that health-care providers recognize the importance of inter-

professional collaboration and a multidisciplinary team approach to care ( moderate confidence ).

•
Indirect evidence from the same review (16) suggests that some health-care providers would like more

18

specialized training to better understand diabetes management during pregnancy ( moderate confidence ).

3.1.2
Glucose monitoring

Mode of glucose monitoring

Recommendations

5
For pregnant women with type 1, type 2 or gestational diabetes, recommend SMBG in addition to routine care,

where feasible.

6
For pregnant women with type 1 diabetes, recommend the use of a CGM system, where feasible.

7
For pregnant women with type 2 or gestational diabetes, do not routinely recommend use of a CGM system.

Rationale

•
Regular monitoring of blood glucose levels, and recognizing when they are low or high, is crucial to

managing diabetes during pregnancy and preventing complications. Women using insulin or other

glucose-lowering agents require more frequent monitoring.

•
The GDG noted that SMBG has been standard care for people with type 1 diabetes since the mid- to late-

1980s and it is unethical not to offer it in this population.

•
In the context of potential harm to the developing baby from both hypoglycaemia and hyperglycaemia

and limited empirical evidence on the harms and benefits of different modes of glucose monitoring during

pregnancy, these recommendations provide guidance on the appropriate mode of monitoring for the

different types of diabetes."
large-local-384,who_en_monitoring_scope,4,WHO_recommendations_on_care_for_women_wi_p3_c1,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,3,,0.7816,"WHO recommendations on
care for women with diabetes

during pregnancy"
large-local-384,who_en_monitoring_scope,5,WHO_recommendations_on_care_for_women_wi_p1_c0,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,1,,0.7816,"WHO recommendations on
care for women with diabetes

during pregnancy"
large-local-384,who_ar_individualized_care,1,WHO_recommendations_on_care_for_women_wi_p44_c60,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,44,"3.1.3
Pharmacological treatment",0.6963,"considered (e.g. when a woman refuses insulin and metformin is not tolerated or is ineffective in achieving the woman’s glycaemic control). In these circumstances other agents, such as a sulfonylurea, may be considered after discussion of potential benefits and harms. Dosage of glucose-lowering agent •
Titration of medications for glycaemic control is individualized and guided by regular blood glucose monitoring. Stopping treatment with glucose-lowering agents •
The GDG acknowledged that usual clinical practice is to stop treatment with glucose-lowering agents soon after the birth of the baby. Due to the increased risk of type 2 diabetes in women who have experienced GDM (7), follow-up assessment of glucose tolerance is essential 6 to 12 weeks postnatally."
large-local-384,who_ar_individualized_care,2,WHO_recommendations_on_care_for_women_wi_p43_c58,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,43,"3.1.3
Pharmacological treatment",0.6575,"metformin and insulin to optimize blood glucose control and outcomes for the woman and baby. Rationale •
The GDG acknowledged that, while some women with GDM may maintain optimal blood glucose levels with diet and physical activity alone, other women may need to initiate a glucose-lowering agent to optimize blood glucose control and outcomes for the woman and baby."
large-local-384,who_ar_individualized_care,3,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p21_c26,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,21,1.1 Type 1 diabetes,0.646,"appropriate range.
Without insulin replacement therapy, they would
not survive. However, with daily insulin treatment,
regular blood or interstitial fluid glucose monitoring,
education and support, they can live healthy lives and
delay or prevent many of the complications associated
with diabetes. Clinical (stage 3) type 1 diabetes is diagnosed by an
elevated blood glucose concentration (Figure 1.1) in
the presence of some or, rarely, all the symptoms
listed in Figure 1.2. However, diagnosing the type of
diabetes is sometimes difficult, and additional testing
may be required to distinguish between type 1, type 2,
and rarer forms of monogenic diabetes. 9,10 Figure 1.2 The typical symptoms of type 1 diabetes Constant hunger Excessive thirst Frequent urination Lack of energy or bedwetting or fatigue Diabetic
ketoacidosis Blurred vision Sudden weight Loss 16 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
large-local-384,who_ar_individualized_care,4,Availability__price_and_affordability_of_p53_c89,unjudged,,,unjudged,unjudged,,not_relevant,"Availability, price and affordability of health technologies for the management of diabetes.pdf",53,Annex 3. List of publications compiled by this scoping review,0.64,"Annex 3. List of publications compiled by this scoping review

Annexes

1
Insulin Availability Among
International Diabetes
Federation Member
Associations Report of
the Task Force on Insulin
Distribution

Deeb
1994
60 coun­
tries

Mainly insulin. Availability of syringes 42% of the
countries. Glucometers were used in 49 countries (81%).

DM
Survey

2
Home monitoring of blood
glucose (HMBG) in Type-
2 Diabetes mellitus in a
developing country

Kibriya
1999
Bangla­
desh

Home Monitoring of Blood Glucose pack. Glucometer
cost: 131.3 USD Test strips cost: 12.62 for 25 strips (1 strip
0.5 USD), 100 strips 50.5 USD (1 USD = 49.5 Taka).

T2DM
Cost-
effectiveness
evaluation

3
Excess costs of medical care
1 and 8 years after diagnosis
of diabetes: estimates from
young and middle-aged
incidence cohorts in Sweden

Jonsson
2000
Sweden
Excess cost. Use. Annual cost strips. Strips' cost exceeds
the cost of insulin. The use of blood glucose test strips
was $321 in women compared to $177 USD in men

T1DM
and
T2DM

Cohort study

4
Is access to Insulin, Insulin
supplies and Education
a Democratic Right for
All People Affected by
Diabetes?

Murray
2000
16 coun­
tries Cen­
tral and
Eastern
Europe

Insulin and glucose strip cost. 50 strips 14-57 USD.
Cost per strip 0.28–1.14 USD. Cost Barriers: access
in rural areas was a concern, cost, supply shortages,
transportation difficulties, lack of education for patients,
lack of trained personnel. Syringes and pens were
reported to be available for free. Insulin cost was 5-18
USD.

DM
Survey

5
Final report of the
International Insulin
Foundation on the rapid
assessment protocol for
insulin access in Zambia

International
Insulin
Foundation

2004
Zambia
Syringe cost $0.15-1.15 USD. Glucometer availability 42-
61% of facilities. Strips availability 17-32% of facilities.
Cost per strip $0.58-0.74 USD. Blood glucose test cost
$1.06-51.06 USD per month. Barriers: long distance to
care and additional travel expenses, health workers and
patients lack knowledge of diabetes. Recommendations:
Improve acquisition process to ensure lowest possible
cost. Relative success of DAZ Diabetes Association of
Zambia increasing access to diabetes care (RAPIA)

T1DM
Report

41"
large-local-384,who_ar_individualized_care,5,Regional_Commemoration_of_World_Diabetes_p18_c18,unjudged,,,unjudged,unjudged,,not_relevant,Regional Commemoration of World Diabetes Day 2024.pdf,18,2 Summary of the proceedings,0.628,"diabetes, across all levels of the healthcare system. These frameworks ensure the
utilization of analogue insulin in both public and private healthcare sectors.

(2)	 Discussing the India’s advancements in producing biosimilars and glucometers, which

are widely used and available at all health facilities, Dr Anupam Prakash highlighted that
country employs an integrated drug distribution system and has introduced a digital
forecasting tool to prevent drug stock-outs. However, challenges remain in accurately
forecasting the needs of newly diagnosed diabetes cases, which require frequent updates
to avoid shortages.

(3)	 Dr Helder Juvinal Not da Silva from Timor-Leste shared the country’s progress in

addressing insulin shortages. Until 2024, Timor-Leste had no insulin, but it has since
started importing insulin from Indonesia and India, including short-acting, mixtard, and
long-acting analogues. The country has also established a national regulatory directorate
to ensure the quality of imported medicines, including insulin. The primary challenge
lies in selecting reliable suppliers.

(4)	 Important aspect of high expenditure on analogue insulin in the South-East Asia region,

and exclusion of insulin and fixed drug combinations for diabetes from national essential
medicines lists was indicated by Ms Kim Uhjin from WHO SEARO. She brought the point
that this leads to irrational drug use, as private practitioners frequently prescribe newer,
more expensive drugs outside the essential list. Weak public procurement processes
further exacerbate the issue. Ms Uhjin proposed four key interventions: strengthening
public procurement, regulating medical prices, promoting rational drug use, and
increasing public spending.

Following were Key takeaways from this session.


strengthen the capacity of national regulatory authorities to ensure all diabetes
products on the market are quality-assured (including the evaluation of biosimilar
insulins).


adopt robust forecasting tools for realistic quantification of requirements as per
treatment protocol (including up-to-date patient registries).


strengthening national procurement mechanisms by incorporating market
assessments, supplier prequalification, centralized tendering and other best practices
for goods procurement.


strengthen distribution systems, including the use of digitalized systems and
monitoring stock-outs.


scale up the cold chain infrastructure to ensure the quality of insulin.


regulate prices and distribution mark-ups, and eliminating taxes on essential diabetes
medicines, blood glucose monitoring devices and testing strips.


monitor availability and prices in facilities.


in addition to testing blood glucose using a meter and test strips, prioritize access
to HbA1c testing at primary health care facilities.

Regional Commemoration of World Diabetes Day 2024
12"
large-local-384,who_en_gdm_lifestyle_trial,1,WHO_recommendations_on_care_for_women_wi_p44_c59,unjudged,,,unjudged,unjudged,,relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,44,"3.1.3
Pharmacological treatment",0.7765,"WHO recommendations on care for women with diabetes during pregnancy Remarks Commencement of pharmacotherapy •
The GDG acknowledged that a two-week trial of diet and physical activity to achieve glycaemic control is typically conducted before considering commencement of blood glucose-lowering medication for GDM. The trials comparing different pharmacological agents included in the systematic review used a range of lengths of diet/activity (when described this ranged from 3 to 28 days, most commonly seven days). However, in some settings and for some clinical presentations (e.g. based on level of glycaemic control or maternal/fetal concerns), medication may be commenced without a trial of diet/activity. Trigger for treatment initiation or change •
In the trials comparing different pharmacological agents included in the systematic review, thresholds used for insulin initiation, treatment agent switch and dose escalation were poorly and inconsistently reported. In most studies, the trigger for FPG was 5.0 to 5.5 mmol/L (90 to 100 mg/dL), with some using stricter (3.4 to 5.0 mmol/L [60 to 90 mg/dL]) or looser (<6.1 mmol/L [<110 mg/dL]) targets. One-hour postprandial targets ranged from <6.5 to <9.0 mmol/L (<117 to <162 mg/dL) and most studies used a two- hour postprandial target of <6.7 mmol/L (120 mg/dL), ranging between <5.6 and <7.8 mmol/L (<100 mg/dL and <140 mg/dL). •
In clinical practice, a flexible approach may be appropriate and triggers for treatment initiation or change will likely be based on a woman’s blood glucose control and clinical criteria that reflect local realities 28 (e.g. food insecurity, challenges in monitoring or follow-up), aiming to balance safety and feasibility. Choice of glucose-lowering agent •
The GDG acknowledged that although there is some indication of possible benefits of commencing with metformin, overall the evidence does not strongly support metformin over insulin as a first-line medicine. Many women who begin pharmacotherapy with metformin will go on to need insulin. Clinical practices and the availability of medications are highly variable. The choice of glucose-lowering agent for women with GDM will be based on the woman’s glycaemic control, local availability and expertise, and her values and preferences. •
Many blood-glucose lowering agents are either not recommended for use in pregnancy or do not have adequate safety data in pregnancy (e.g. GLP-1Ras and SGLT2 inhibitors). However, the GDG acknowledged that there may be situations where a blood-glucose lowering agent other than insulin or metformin needs to be considered (e.g. when a woman refuses insulin and metformin is not tolerated or is ineffective in achieving the woman’s glycaemic control). In these circumstances other agents, such as a sulfonylurea, may be considered after discussion of potential benefits and harms. Dosage of glucose-lowering agent"
large-local-384,who_en_gdm_lifestyle_trial,2,WHO_recommendations_on_care_for_women_wi_p38_c50,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,38,"3.1.2
Glucose monitoring",0.7502,"WHO recommendations on care for women with diabetes during pregnancy available, a target fasting blood glucose of ≤7 mmol/L (126 mg/dl) and a postprandial plasma glucose of ≤9 mmol/L (45) can serve as surrogates. However, an individualized approach is encouraged in setting the patient’s target level for glycaemic control, taking into account their comorbidities, risks from medication side-effects and likely benefit from tight glycaemic control in view of life expectancy (46). •
In the context of limited empirical evidence, the GDG developed this recommendation based on the potential harm to the developing baby from hypoglycaemia and hyperglycaemia and the importance of glucose monitoring as noted in Recommendation 5. Remarks Benefits and harms •
The systematic review conducted to inform this guideline found that for women with type 1 diabetes: –
for very tight glycaemic targets (fasting plasma glucose [FPG] 3.33 to 5.00 mmol/L [60 to 90 mg/dL]) versus moderately tight glycaemic targets (FPG 5.27 to 6.38 mmol/L [95 to 115 mg/dL]), there was no evidence of benefit and possible increases in the percentage of days with maternal hypoglycaemia (n=22 women) and increased length of postnatal hospitalization (n=137 women) ( low certainty ); –
for tight glycaemic targets (FPG <5.6 mmol/L [<101 mg/dL]) versus moderate (FPG 5.6 to 6.7 mmol/L glycaemic targets [101 to 121 mg/dL]) there was no evidence of benefit or harm; –
for moderate glycaemic targets (FPG target 5.6 to 6.7 mmol/L [101 to 121 mg/dL]) versus loose 22 glycaemic targets (FPG 6.7 to 8.9 mmol/L [121 mg/dL to 160 mg/dL]), there were possible reductions in caesarean birth (n=44 women), large-for-gestational age (n=44 babies) and respiratory distress syndrome (n=44 babies) ( low certainty ) and no certain evidence of harm. •
For tight versus moderate glycaemic targets or moderate versus loose glycaemic targets, the lack of harm is not established as many outcomes were of very low certainty. •
For women with GDM, with tight versus moderate glycaemic targets there was little to no difference in effect on induction of labour (n=1097 women), mean birthweight (n=1202 babies), large-for-gestational age (n=1202 babies), length of maternal antenatal hospitalization (n=1097 women), length of neonatal hospitalization (n=1097 babies), and length of postnatal hospitalization (n=1097 women) ( high certainty ), suggesting a lack of harm. Individualized care •
The low certainty evidence identified through the review challenges the assumption that stricter glycaemic control always leads to better outcomes. In type 1 diabetes, tight control may increase harm (hypoglycaemia), highlighting the need for individualized targets that balance safety, benefits and resource use. In addition, the use of an individualized target allows for consistency in approach and ease of use in clinical practice. Other considerations include the woman’s values and preferences, her ability to manage a"
large-local-384,who_en_gdm_lifestyle_trial,3,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p29_c41,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,29,References,0.7433,"54. Saravanan, P. et al . Early pregnancy HbA1c as
the first screening test for gestational diabetes:
results from three prospective cohorts. Lancet
Diabetes Endocrinol 12 , 535–544 (2024). 44. Simmons, D. et al . Treatment of Gestational
Diabetes Mellitus Diagnosed Early in Pregnancy.
N Engl J Med 388 , 2132–2144 (2023). 45. Seifu, C. N. et al . Association Between Immediate
Treatment of Early Gestational Diabetes Mellitus
and Breastfeeding Outcomes: Findings From the
TOBOGM Study. Diabetes Care dc231635 (2024)
doi:10.2337/dc23-1635. 55. Guariguata, L., Linnenkamp, U., Beagley, J.,
Whiting, D. R. & Cho, N. H. Global estimates of
the prevalence of hyperglycaemia in pregnancy.
Diabetes Res. Clin. Pract. 103 , 176–185 (2014). 56. Hivert, M.-F. et al . Pathophysiology from
preconception, during pregnancy, and beyond.
Lancet 404 , 158–174 (2024). 46. Haque, M. M. et al . Cost-effectiveness of
diagnosis and treatment of early gestational
diabetes mellitus: economic evaluation of the
TOBOGM study, an international multicenter
randomized controlled trial. EClinicalMedicine
71 , 102610 (2024). 57. Bellamy, L., Casas, J.-P., Hingorani, A. D. & Williams,
D. Type 2 diabetes mellitus after gestational
diabetes: a systematic review and meta-analysis.
Lancet 373 , 1773–1779 (2009). 47. American Diabetes Association. Diagnosis and
classification of diabetes mellitus. Diabetes Care
37 Suppl 1 , S81-90 (2014). 58. Fetita, L.-S., Sobngwi, E., Serradas, P., Calvo, F. &
Gautier, J.-F. Consequences of fetal exposure to
maternal diabetes in offspring. J. Clin. Endocrinol.
Metab. 91 , 3718–3724 (2006). 48. Chivese, T. et al . IDF Diabetes Atlas: The
prevalence of pre-existing diabetes in pregnancy
- A systematic reviewand meta-analysis of studies
published during 2010-2020. Diabetes Res Clin
Pract 183 , 109049 (2022). 59. World Health Organization. Classification of
diabetes mellitus [Internet]. World Health
Organization; 2019 [cited 2019 Jul 16].
Available from: https://apps.who.int/iris/
handle/10665/325182. 49. Diagnostic criteria and classification of
hyperglycaemia first detected in pregnancy: a
World Health Organization Guideline. Diabetes
Res. Clin. Pract . 103 , 341–363 (2014). 60. Hattersley, A. T. et al . ISPAD Clinical Practice
Consensus Guidelines 2018: The diagnosis and
management of monogenic diabetes in children
and adolescents. Pediatr Diabetes 19 Suppl 27 ,
47–63 (2018). 50. International Association of Diabetes and
Pregnancy Study Groups Consensus Panel et
al . International association of diabetes and
pregnancy study groups recommendations on
the diagnosis and classification of hyperglycaemia
in pregnancy. Diabetes Care 33 , 676–682 (2010). 61. Vaxillaire, M., Bonnefond, A. & Froguel, P. The
lessons of early-onset monogenic diabetes for
the understanding of diabetes pathogenesis.
Best Pract Res Clin Endocrinol Metab 26 ,
171–187 (2012)."
large-local-384,who_en_gdm_lifestyle_trial,4,WHO_recommendations_on_care_for_women_wi_p1_c0,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,1,,0.7373,"WHO recommendations on
care for women with diabetes

during pregnancy"
large-local-384,who_en_gdm_lifestyle_trial,5,WHO_recommendations_on_care_for_women_wi_p3_c1,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,3,,0.7373,"WHO recommendations on
care for women with diabetes

during pregnancy"
large-local-384,who_ar_care_actions,1,WHO_recommendations_on_care_for_women_wi_p3_c1,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,3,,0.9075,"WHO recommendations on
care for women with diabetes

during pregnancy"
large-local-384,who_ar_care_actions,2,WHO_recommendations_on_care_for_women_wi_p1_c0,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,1,,0.9075,"WHO recommendations on
care for women with diabetes

during pregnancy"
large-local-384,who_ar_care_actions,3,WHO_recommendations_on_care_for_women_wi_p72_c99,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,72,"Annex 3.
Summary and management
of declared interests from
GDG members",0.8922,"WHO recommendations on care for women with diabetes during pregnancy

56"
large-local-384,who_ar_care_actions,4,WHO_recommendations_on_care_for_women_wi_p34_c46,unjudged,,,unjudged,unjudged,,relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,34,"3.1.2
Glucose monitoring",0.7936,"WHO recommendations on care for women with diabetes during pregnancy

–
support the woman in monitoring blood glucose;

–
support the woman in maintaining target glucose levels;

–
effectively manage the use of insulin and/or oral glucose-lowering agents in pregnancy;

–
provide individualized dietary and activity advice, education and support;

–
undertake and respond to appropriate fetal surveillance.

Equity and human rights

•
Indirect evidence from the QES (16) indicates that specialized services may not be available in all settings,

particularly in low-income contexts ( l ow confidence ).

•
In addition, where specialized services are available, the additional costs associated with attendance

(transportation, childcare, time away from work) may be prohibitive for some women, especially those on

low incomes and/or those requiring extra clinic visits to support other aspects of their antenatal care and/

or diabetic management ( low confidence ).

Feasibility

•
Indirect evidence from the QES (16) suggests that health-care providers recognize the importance of inter-

professional collaboration and a multidisciplinary team approach to care ( moderate confidence ).

•
Indirect evidence from the same review (16) suggests that some health-care providers would like more

18

specialized training to better understand diabetes management during pregnancy ( moderate confidence ).

3.1.2
Glucose monitoring

Mode of glucose monitoring

Recommendations

5
For pregnant women with type 1, type 2 or gestational diabetes, recommend SMBG in addition to routine care,

where feasible.

6
For pregnant women with type 1 diabetes, recommend the use of a CGM system, where feasible.

7
For pregnant women with type 2 or gestational diabetes, do not routinely recommend use of a CGM system.

Rationale

•
Regular monitoring of blood glucose levels, and recognizing when they are low or high, is crucial to

managing diabetes during pregnancy and preventing complications. Women using insulin or other

glucose-lowering agents require more frequent monitoring.

•
The GDG noted that SMBG has been standard care for people with type 1 diabetes since the mid- to late-

1980s and it is unethical not to offer it in this population.

•
In the context of potential harm to the developing baby from both hypoglycaemia and hyperglycaemia

and limited empirical evidence on the harms and benefits of different modes of glucose monitoring during

pregnancy, these recommendations provide guidance on the appropriate mode of monitoring for the

different types of diabetes."
large-local-384,who_ar_care_actions,5,WHO_recommendations_on_care_for_women_wi_p50_c69,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,50,"3.1.4
Additional monitoring",0.7812,"WHO recommendations on care for women with diabetes during pregnancy •
Indirect evidence highlights the importance of teamwork, especially for women receiving additional (or enhanced) services (16). Some health-care providers felt there were gaps in the system caused by poor communication between different disciplines and/or departments and stressed the importance of ‘joined up’ care and efficient, multidisciplinary teamworking ( moderate confidence ). Feasibility •
Indirect evidence from the QES suggests that some health systems may struggle to cope with enhanced services for pregnant diabetic women given the extra demands (in terms of resources, staff training and equipment) required to support these services in already overstretched health systems ( high confidence ) (16). Renal assessment Recommendations 25
For pregnant women with type 1 or type 2 diabetes, assess renal function when antenatal care is initiated and arrange specialist follow-up for women if impaired renal function is identified. 26
For women with GDM, do not routinely assess renal function. 27
For pregnant women with type 1 or type 2 diabetes with impaired renal function, emphasize the importance of maintaining blood pressure levels below 130/80 mmHg during pregnancy and offer antihypertensives known to be safe in pregnancy as indicated. Advise women to modify major risk factors for cardiovascular disease (e.g. smoking, 34 unhealthy diet, sedentary behaviour) and to seek specialist postnatal follow-up. Rationale •
Diabetic nephropathy is the most common cause of chronic kidney disease and end-stage renal disease worldwide. It arises as a microvascular complication of chronic hyperglycaemia, leading to structural damage within the glomeruli and progressive loss of kidney function (60). The early stages of diabetic nephropathy, characterized by microalbuminuria, signal systemic endothelial dysfunction and serve as a critical marker of poor metabolic control. Importantly, the progression of renal disease often mirrors the overall status of diabetes management – individuals with worsening nephropathy typically exhibit persistent hyperglycaemia, hypertension and dyslipidaemia (61). •
Laboratory assessment for renal function during pregnancy includes measurement of serum creatinine and protein in urine. Tests for proteinuria include spot albumin, protein/creatinine ratio, and 24-hour urine collection for albumin/protein. While estimated glomerular filtration rate (eGFR) is used in assessing renal function outside of pregnancy, its accuracy is reduced during pregnancy (62, 63). The GDG acknowledged that the different tests may not be available in all settings. •
Early and aggressive interventions targeting hyperglycaemia, blood pressure control, and renin- angiotensin-aldosterone system inhibition are now the foundation of management (64). •
In the light of a lack of empirical evidence on renal assessment for women with diabetes, the GDG based"
large-local-384,no_evidence_en_malaria,1,Prevention_and_control_of_diabetes_melli_p57_c76,unjudged,,,unjudged,unjudged,,not_relevant,Prevention and control of diabetes mellitus Lessons for service delivery from countries in the WHO South-East Asia Region.pdf,57,Case study 4,0.4161,"|  | INDONESIA Improving integrated screening and management of tuberculosis and diabetes Background and rationale: Like many other Objectives: The main objective of the project countries, Indonesia is in an epidemiological was to strengthen bidirectional screening and transition with a high burden of infectious integrated management of TB and diabetes, diseases, including tuberculosis (TB), and as bidirectional screening and treatment is a rising NCD burden. The country has an vital to control both conditions. It focused on estimated diabetes prevalence of 10.8%, developing practical guidelines and training accounting for 19 465 102 adults (28). In 2022, modules, tailored for doctors, nurses and the estimated prevalence of TB in Indonesia community health workers, and facilitated was approximately 312 cases per 100 000 training of health-care professionals and population. Both TB and diabetes prevalence community health workers in co-management places Indonesia among the seven countries protocols. The project also promoted with the highest burden of these two diseases early identification of TB and diabetes by (34). introducing diabetes checks among TB patients and TB screening for individuals with Indonesian Family Life Survey (IFLS) 2014 data diabetes. It also strengthened health-seeking show that only 54% of public health centres behaviour through community education and (puskesmas) can test blood glucose and patient awareness activities. only 47% reported the ability to test urine. The capacity of primary care to undertake Project setting, population and timeline: diagnostic testing also varies among urban Building on earlier work in North Moluccas, and rural areas and across provinces. Urban East Kalimantan and Jakarta, this project capacity was higher than rural capacity, extended the scope across five provinces: while the eastern provinces demonstrated North Moluccas (North Maluku), North lower capacity compared with the western Celebes (now North Sulawesi), Jakarta, provinces. West Java and East Nusa Tenggara, with a |
| --- | --- |"
